Account	Block	Ccy	#	Amount	Ethers	Old Token Balance	New Token Balance
0x000651c909460d247ee7b5dda573807dd2143d97	3638543	ETH	1284	269.994	269.994	26999.4	26999.4
0x15d0363405419d76f327132fc8cffce2be527c9e	3638543	ETH	1285	3	3	300	300
0x627bd5cd4c8125541b27c9f38f4d0224acda3acb	3638543	ETH	1286	10	10	2171.688	1117.1688
0x2eb977a772cf8748814cb0a5474a2e797d56e5c0	3638543	ETH	1287	0.122	0.122	12.2	12.2
0x00db2b9178f83bec59a6327eddf8a8cb54f764ff	3638543	ETH	1288	120	120	12000	12000
0xa6e61b22670fc02110f25454b666d3701e2ef949	3638543	ETH	1289	7.95508466	7.95508466	795.508466	795.508466
0x003d1e506652cf80136c56273fc483affc6a8970	3638543	ETH	1290	3.2	3.2	10803.79733333	4629.79733333
0x4c9ba33dcbb5876e1a83d60114f42c949da4ee22	3638543	ETH	1291	250	250	25000	25000
0x4c09123e222f19d09d6bb4dbf5352c93df4fd23a	3638543	ETH	1292	25	25	2500	2500
0x1798e662368fae602d6a520a43b614ff094fa0b0	3638543	ETH	1293	20	20	2000	2000
0xe3d08242d446e7e18e7e2c58bb7819bda26d3686	3638543	ETH	1294	15	15	1500	1500
0x023bef4d6c167f042b4700fa4abf7d35ae02c1eb	3638543	ETH	1295	7	7	700	700
0xbcd10b2ab5c005d401c5fbec55eb1c9fcbf2950c	3638543	ETH	1296	3.9572186	3.9572186	395.72186	395.72186
0xd78a8381db27e0b6eaacf4c24fea94898342796a	3638543	ETH	1297	50	50	12000	12000
0x5fd63ee3cb873e5be9211ea7db4e34f90532a147	3638543	ETH	1298	1	1	200	200
0x5fd63ee3cb873e5be9211ea7db4e34f90532a147	3638544	ETH	1299	1	1	200	200
0x16bd3eff633be085388769cb5f8e715a6511f475	3638545	ETH	1300	16	16	3600	3600
0xa4c6f114e58bde73ce49ada088cfe37583dcf079	3638545	ETH	1301	2	2	200	200
0x7fcccd2cda09d48fc6775f802b535ed504d721dd	3638545	ETH	1302	0.9	0.9	590	590
0x602b1ab37e395bdce25d69108505f31a50fefea1	3638545	ETH	1303	30	30	5000	5000
0x1e87a5bccfa27194dbeb51860d0181b2adb81d3b	3638545	ETH	1304	3	3	300	300
0xcd5393865972e7e3e33476da0b7d32c3841f0b8b	3638545	ETH	1305	56.99633934	56.99633934	42432.78954608	11126.90514608
0x60e558ad78e42f340661c6a8598682c6c92fc0a1	3638545	ETH	1306	10	10	3000	3000
0x098a5d6803ce7614f52df4eaf247e9c4a7e260d8	3638545	ETH	1307	0.25	0.25	125	125
0x2edd8689b9ab384953eaeba7467bc1f581f2ee10	3638545	ETH	1308	20	20	5500	5500
0xbed4c8f006a27c1e5f7ce205de75f516bfb9f764	3638545	ETH	1309	10	10	8600	8600
0x7aab881b03e74f7e5c41fbb9aa0c5a950b851ae3	3638545	ETH	1310	12	12	1700	1700
0x56eab5a74f429f0a37aa320f781decd43d7e8eea	3638545	ETH	1311	1	1	1000	1000
0xa6a28a0882a1b662664ea308cf59472ba572d339	3638545	ETH	1312	125	125	12500	12500
0x10f58e47c7efcf41664e985e81fae8ce1950356e	3638545	ETH	1313	60	60	6000	6000
0x5947a4aa77a2c32f16a1aad9a2ae3a8c7aba8a72	3638545	ETH	1314	5	5	500	500
0x4084191ef6d5af01be493cb592ac3706bcc02a02	3638545	ETH	1315	30	30	3324.79729333	3324.79729333
0x8fd212593424a9f6f8b9a2b5be4f307897d5d2ee	3638545	ETH	1316	1.5	1.5	150	150
0x7e7fb264f2e991f38b9787727a18b3c6e2878ff9	3638545	ETH	1317	5.994	5.994	599.4	599.4
0x2018c7af76eb484d9eacbd684e5ebba81714d9b7	3638545	ETH	1318	10	10	1200	1200
0x8865a43b28ff294caf84d9247640a24c39c82ede	3638545	ETH	1319	12	12	1200	1200
0xfcc74d35f913536f38efc3186258b5e92f3775a2	3638545	ETH	1320	1.5	1.5	150	150
0x23ea32e3a695b41dff00bfbc30d4b10fd1c17df7	3638545	ETH	1321	6.4	6.4	640	640
0xd3069c9e486a8b77add55ae3ceb3a4b138fb76c7	3638545	ETH	1322	100	100	10000	10000
0xfea57e073af41bd847b47e738cea4a5de39da553	3638545	ETH	1323	3.18332178	3.18332178	318.332178	318.332178
0x3a653fcb9e9c8f5869189285ac2dffcfd05002e6	3638545	ETH	1324	5	5	500	500
0xa6d549dd92e5b2844529e18af7094e8587499a46	3638545	ETH	1325	20	20	2000	2000
0x7e0ec0887e7256e5c5943dfce777aa0c85b6bc88	3638546	ETH	1326	0.9	0.9	90	90
0x2dee5c97e1225a93433f73bad692f2fcc6236929	3638546	ETH	1327	209	209	50900	50900
0xc9a6621f85a755f62db8b82013aca4e6fa277f13	3638547	ETH	1328	5	5	1000	1000
0x87e81e6b34f125a1271c1a9e9ca5b0a3cb8b4ff6	3638547	ETH	1329	3	3	700	700
0xc350d1ecc1c71e41612be8c6c690f8af4dda32e6	3638547	ETH	1330	330	330	33000	33000
0xff651ead42b8eea0b9cb88edc92704ef6af372ce	3638547	ETH	1331	50	50	5000	5000
0x024cd921773ac699abbaf0e8f8e75c13fdc43d35	3638547	ETH	1332	1	1	1100	1100
0x4a195947c09a57e54abed59d09bd9e0f10425f42	3638547	ETH	1333	2.2	2.2	320	320
0xb6dfd981d9dee4afbe498f3d7445462fb8e5157f	3638547	ETH	1334	20	20	2000	2000
0x8a654566edd646283c920e3225873fca5370f489	3638547	ETH	1335	44	44	73000	11260
0x9ea9df471d9ef5596d5338c726d4393aefa4a049	3638547	ETH	1336	2.85	2.85	285	285
0xebff0d52150d670773b4fca8243a696dbb1045ff	3638547	ETH	1337	1	1	100	100
0x763886e333c56feff85be3951ab0b889ce262e95	3638547	ETH	1338	50	50	9705.44	9705.44
0xc581c7dcfc662a0f894cdcb1da3f03819938cc7b	3638547	ETH	1339	4.5	4.5	450	450
0xb27c1a24204c1e118d75149dd109311e07c073ab	3638547	ETH	1340	10	10	9800	9800
0x831bf10dbf32ebe45063b6d872727d96d30cc902	3638547	ETH	1341	10	10	7413.33333332	7413.33333332
0x92fcdb8ac8f0fa2accf8b4bc9b348cc5e8adc002	3638547	ETH	1342	200	200	40000	40000
0xf03a99842067f5213002256cbd6766021bff05fa	3638547	ETH	1343	49.994	49.994	4999.4	4999.4
0x0248d0c89a5a43e7daf9380027c9588964290419	3638547	ETH	1344	10	10	11290	2029
0x0f40f64bfce6ccbe7054da9c051697e4b8441b41	3638547	ETH	1345	0.9	0.9	90	90
0x5ae324a59da7cc0e1636616ae187bf0bbdd54fac	3638547	ETH	1346	60	60	6000	6000
0x5379ed83cfa6d6d9c1071fc10b1b6ee7624779aa	3638547	ETH	1347	60	60	15004.93062666	15004.93062666
0xcc6c95e8bc9fe7b9ddccded787276b70728bd91d	3638547	ETH	1348	2	2	500	500
0xcc094df82c73959258c9c391a548c43438eacee4	3638547	ETH	1349	20	20	2000	2000
0x6c69a234e480dab12c4564d4c3dbdae0b4bab09d	3638547	ETH	1350	4	4	400	400
0xc6e8f73ac7e92ff8223ddc38317c57a98465370c	3638547	ETH	1351	26	26	2600	2600
0x12e2498e0e81d4a3033003ece4cd0c5b1b7d736e	3638547	ETH	1352	99	99	9900	9900
0x8a8429c34d439283beddc1735094577861fa87c7	3638547	ETH	1353	40	40	4000	4000
0x55f1dbd8aae532176af3a503d801d4ef71408829	3638547	ETH	1354	61	61	6100	6100
0x574c7550977c3e043ab551e4a003c6d8008ae50a	3638547	ETH	1355	1	1	100	100
0x0cbe8c68195be2b5e5a6949a5ebea3bd2b8c2081	3638547	ETH	1356	4	4	400	400
0x7fe01ff0adaf111a94ad0d69ed27cde23553af44	3638547	ETH	1357	1.5	1.5	150	150
0x4a58818e0388bf17f7afe3bd66635ae3b4d9e64a	3638547	ETH	1358	10	10	1000	1000
0xd7845cc4c25de434a5ed452522066473bb521189	3638548	ETH	1359	0.9700426	0.9700426	97.00426	97.00426
0x00db2b9178f83bec59a6327eddf8a8cb54f764ff	3638548	ETH	1360	0	0	12000	12000
0xf7bfc5bf5fb5d12cc0d212a44c7847e2d5462707	3638548	ETH	1361	64	64	6400	6400
0x0296edf4eb266dce6e3cbf44565beeb4a500ba78	3638548	ETH	1362	5	5	500	500
0x74ae1d2092b00c66e519238c1fd42c5e902ded81	3638548	ETH	1363	10	10	1000	1000
0x7b31772f35ec4d51dc743cbfe520e6d8635945aa	3638548	ETH	1364	20	20	4000	4000
0x4ed1a0fbe577a019301abcb1e0d97a3c23490f8b	3638548	ETH	1365	1	1	100	100
0xbe6c115965bdbb974cd776b8b216d3d214d72de9	3638548	ETH	1366	80	80	16000	16000
0x78e19c53daf84e189b61b045e2f828e025ba53da	3638548	ETH	1367	15	15	1500	1500
0xe1e534f25f2cb54f8d7de306fd936bbd6091a994	3638548	ETH	1368	30	30	3000	3000
0x5647c805b675d5d914cdbad92532a4dd85393428	3638548	ETH	1369	20	20	2000	2000
0x053cdbf48e270ffd2957dd12ae070163b709b733	3638548	ETH	1370	5	5	500	500
0x004c056b63a9f6a494861b3c1d60bb7b560f3da5	3638548	ETH	1371	251.907	251.907	25190.7	25190.7
0x019edcb493bd91e2b25b70f26d5d9041fd7ef946	3638548	ETH	1372	3	3	300	300
0xe4c57c859e9c6ff3057933faaec73968848b1a2f	3638548	ETH	1373	50	50	5000	5000
0xa73e4bce20d7385f80a1ae4c5de50a3dd3e8827d	3638548	ETH	1374	39	39	3900	3900
0x1300cd3633616c898bdff0165b04fb0abad1002e	3638548	ETH	1375	25	25	2500	2500
0x18d322bf2c6a694ca46fae0291f7854e86b9a9a7	3638548	ETH	1376	200	200	57290	57290
0x89fe816a1a747afdfd80a0d88fd848c496046d0b	3638548	ETH	1377	60	60	6000	6000
0x7d1cd61f6153efd679963d101c5c49374989c7e7	3638548	ETH	1378	13	13	1300	1300
0x59d5284238e34d03791b14378a259d7e1290001e	3638548	ETH	1379	25	25	8000	8000
0x6a7f63709422a986a953904c64f10d945c8afba1	3638548	ETH	1380	1	1	200	200
0x0c571c17eeead6ac33696a7dd33d797bfb39c985	3638552	ETH	1381	0.8	0.8	80	80
0xba87ceda2692e7bd1c4fa31a6d55c5165256e162	3638552	ETH	1382	2	2	200	200
0x699b18b86661f702b5c3f62abcbd7a3f59bdac73	3638552	ETH	1383	1.28598468	1.28598468	128.598468	128.598468
0x1fc2d3a2a5899a28851f99de963f78d52e51071f	3638552	ETH	1384	0.5	0.5	50	50
0xefadef57a9620c525dbd9b12fa286b205fece1dc	3638552	ETH	1385	70	70	7000	7000
0x59e9068f1793e8f58861a2681433a8eb8fc1cace	3638552	ETH	1386	12.3	12.3	1230	1230
0xd49b05361aca1f185596ce920e87fe3a0cf47204	3638552	ETH	1387	5	5	500	500
0x763886e333c56feff85be3951ab0b889ce262e95	3638552	ETH	1388	10	10	9705.44	9705.44
0xa0c8ea1ee10f765b53a880ba053f1a1fafe7896c	3638552	ETH	1389	25	25	3500	3500
0x8191d054201cf823c5372223440e380aceff2f7b	3638552	ETH	1390	1.25	1.25	125	125
0x4bf8bf1d35a231315764fc8001809a949294fc49	3638552	ETH	1391	0.5	0.5	750	750
0x95934b6def6f07c5e74ce17a6dcb1f6856a28a81	3638552	ETH	1392	30	30	3000	3000
0x68c33b78d54807142e3cd8d27cba2aeee22295b0	3638552	ETH	1393	0.9	0.9	90	90
0x831bf10dbf32ebe45063b6d872727d96d30cc902	3638552	ETH	1394	10	10	7413.33333332	7413.33333332
0x8c607edc11a194e94487c80b892e787b3c36c6b3	3638552	ETH	1395	0.1	0.1	10	10
0xf9034f7923869d95a7c66eb9b9141cf3097dc298	3638552	ETH	1396	0.19	0.19	9246.2	9246.2
0x0dbd5c58f80acefdc3e3b84c82f3ea06c65b8dff	3638552	ETH	1397	62.9	62.9	6290	6290
0x6cf4240145efbf5a9df664b6aad55dc736db037f	3638552	ETH	1398	10	10	2400	2400
0x52b2224141c99859fd1d5646f9cd7f6cba987405	3638552	ETH	1399	7.5	7.5	2000	2000
0x84ddf80b2cad0284421f97af7fc27415d80d9e1b	3638552	ETH	1400	0.45	0.45	1495	1495
0x9d8640679b366dd3426699cce6fba1269b4469f5	3638552	ETH	1401	4.9	4.9	1495	1495
0xad40557986a98caf3c6bff196608cac6cba324a7	3638552	ETH	1402	0.67174396	0.67174396	67.174396	67.174396
0xe43e41b65400c8f5da681feb34710bd7552b95de	3638552	ETH	1403	10	10	1000	1000
0xbe309c103815ef198a2db8e5940835c375203c1d	3638552	ETH	1404	63.525	63.525	13910.66799999	13910.668
0x56eab5a74f429f0a37aa320f781decd43d7e8eea	3638552	ETH	1405	1	1	1000	1000
0x1c1bb5915cec7da52985a2765519fc23483c93b0	3638552	ETH	1406	5	5	1000	1000
0xcaaed987a3f554b5528b16d5f1c57cee324427d0	3638552	ETH	1407	2.75	2.75	275	275
0x8f259143a7d80fdb6614b677315f61451ea76881	3638553	ETH	1408	4.5	4.5	450	450
0xf799b968805d06a8793fc5005d1a6242c0b5f621	3638553	ETH	1409	11.7798276854775807	11.7798276854775807	1177.98276854	1177.98276854
0x00db07a4404e41cea3259504386a86a10bb6ece6	3638553	ETH	1410	19.99650162	19.99650162	1999.650162	1999.650162
0x007a81fe186add5a28d40e3933c5667946376279	3638553	ETH	1411	3	3	800	800
0xd452395033c7cb06f010aab61001daae3c4c6ced	3638553	ETH	1412	2	2	200	200
0xd78a8381db27e0b6eaacf4c24fea94898342796a	3638553	ETH	1413	70	70	12000	12000
0x2b47358ba70bd7d16cbb4eeea7882fceb637b3c0	3638553	ETH	1414	2	2	200	200
0xfa2dc91baa7efdb0a3a1578c5f4d997a02978934	3638553	ETH	1415	4.996	4.996	499.6	499.6
0x1bd08d385b2c04417d78cfee587118907671b180	3638553	ETH	1416	5.62443093	5.62443093	562.443093	562.443093
0x86a3cff1601b2c6b4cfd77a3b5e0d9fd4a37c9af	3638553	ETH	1417	0.2	0.2	400	400
0x3592c46b40123dd9ac242e37a94f4c8c082df439	3638553	ETH	1418	19.996978140000001	19.996978140000001	1999.697814	1999.697814
0x2b586810d64129c89043738e77a8922811464eea	3638553	ETH	1419	2	2	398.1	398.1
0x5b70871a70e10ebb7aa424aae803a8765f529e5a	3638553	ETH	1420	7.67	7.67	767	767
0xae8295483900eb2d1f074945d6d4a2a5e06f8d0d	3638553	ETH	1421	0.23	0.23	2533	2533
0xceb6a1ae8daddc500df3260e6aaf4aaf1c76e684	3638553	ETH	1422	40	40	4000	4000
0x60e558ad78e42f340661c6a8598682c6c92fc0a1	3638553	ETH	1423	10	10	3000	3000
0x33581cee233088c0860d944e0cf1ceabb8261c2e	3638553	ETH	1424	1.2	1.2	720	720
0x0268e5e9f884b2c4f3134c7ba902ebb724020ba3	3638553	ETH	1425	7.22052448	7.22052448	722.052448	722.052448
0xe006cd5a7462560dae2134990e4648f976c08e63	3638553	ETH	1426	1	1	100	100
0x44f6dafa4556d3cf564a2b406953786a56fc7d8b	3638553	ETH	1427	10	10	1000	1000
0xe312b093beaff1c2eb6e889b81762802e6d5a74a	3638553	ETH	1428	20	20	2500	2500
0x744980db29c4fc21a7fad9635a0026240e385111	3638553	ETH	1429	10	10	1000	1000
0x960cbcac0d20353c14c5a4392af3b80b3f962eef	3638553	ETH	1430	1	1	100	100
0x13d6d2a03f926c2d5e25e1745ea091904f9a6e72	3638553	ETH	1431	2	2	200	200
0xc525105234b0355a0a0e36fce03dd22b2c69a736	3638558	ETH	1432	100	100	40187	14256.2
0xfc81e290192f3e868a9122fed31f766501a3b539	3638558	ETH	1433	2	2	200	200
0xfd04259407a6b354c6a82122ee3fd02d2514d739	3638558	ETH	1434	4.83	4.83	483	483
0xd28f17e3420d730cdd670a4f876a5744313da4a6	3638558	ETH	1435	5	5	3582.96975999	1670.26456
0xfbf4c0315795c99de59bfe155ef314fab47f096d	3638558	ETH	1436	2	2	200	200
0xc69e6aa8f804914502033d0b9d8608e9d7986576	3638558	ETH	1437	2.5	2.5	250	250
0x7b31772f35ec4d51dc743cbfe520e6d8635945aa	3638558	ETH	1438	20	20	4000	4000
0xdb6cc5a041dcb545858fead690b11fd6ce6a00d4	3638558	ETH	1439	20	20	2000	2000
0x3deea97dc2f1ae32beaca30c3fc055ad5b338a89	3638558	ETH	1440	80	80	8000	8000
0x4de53def44fc38e654a92ebdf50bede839cb5246	3638558	ETH	1441	1	1	1210	1210
0x892ce28ee2702ef577e17ced10726cad585b6c74	3638558	ETH	1442	3	3	300	300
0x3789873bdcc2d003497a4f56a576b8785b4760f2	3638558	ETH	1443	1	1	100	100
0x84974268305f10332e47a6b3d3b1d1b49a6fa4fc	3638558	ETH	1444	24	24	2400	2400
0x045e90d0d1ba724b4f04ebd5387ae95a97a3cb13	3638558	ETH	1445	9	9	900	900
0xde014535b188d1685833b38323906e45b6ffa69d	3638558	ETH	1446	4	4	800	800
0x08c74883ecb44e68c3665d315155bdc3cd203679	3638559	ETH	1447	0.1	0.1	10	10
0xe3362375921fa33ee4e6e8e289c2b9fd8b645eae	3638559	ETH	1448	1	1	200	200
0xe8e8155270c33e8ec30ba51fb3bf0afa19221318	3638559	ETH	1449	0.02555366	0.02555366	716.555366	716.555366
0x2018c7af76eb484d9eacbd684e5ebba81714d9b7	3638559	ETH	1450	2	2	1200	1200
0xce13e4a08112253ccc9a7b56eb81db21564303bf	3638559	ETH	1451	42	42	4200	4200
0x8340d1de4a4358d90c3ed2e924f6a8785c31efc7	3638559	ETH	1452	100	100	10000	10000
0x76e4f5a303a99adae05080481fe31d31a154a4ef	3638559	ETH	1453	1.33	1.33	9633	9633
0x75d8d5a72bdc0c296f9135b4865a7308bf32e2c6	3638559	ETH	1454	20	20	153000	153000
0xdb26e81e7e89b6ae2d343c15c75aa29c9e9975a6	3638559	ETH	1455	1	1	500	500
0xeb5c0e4b4f2de03746dd7dcd6e2885281242d511	3638559	ETH	1456	7.99416936	7.99416936	899.416936	899.416936
0x763886e333c56feff85be3951ab0b889ce262e95	3638559	ETH	1457	12	12	9705.44	9705.44
0xadbe1fbdd354597da4079e67af13a5586665c16e	3638559	ETH	1458	1.1	1.1	110	110
0x6565e06cc98a3e336cb0b8ed83021c37b74e2409	3638559	ETH	1459	35	35	3500	3500
0x8bde25191edcefafc4b237f317521cad5582ba80	3638559	ETH	1460	21	21	2100	2100
0x33581cee233088c0860d944e0cf1ceabb8261c2e	3638559	ETH	1461	5	5	720	720
0xb912a7d04d53d55bcd05fcd40b30e0cbf93df882	3638559	ETH	1462	50	50	5000	5000
0x387e8771047d3aa42c2cbe4b4412acd65a8cb0b4	3638559	ETH	1463	150	150	15000	15000
0x15dedd9133da5b0d01e93cb897b466a714902f75	3638559	ETH	1464	0.5	0.5	303.39386394	159.94392
0x08c266443d6c63dde191f26705eaf100d800e399	3638559	ETH	1465	7	7	700	700
0xfd74b604d38abbfd10bde662334fe90727537e83	3638559	ETH	1466	80	80	8000	8000
0x6fd4e1dbf05033a7c4290477d7448e9b0a25babf	3638559	ETH	1467	3.7	3.7	370	370
0xd3dfe16a2dc35b263f51fd0272598fb6ed8de5f3	3638559	ETH	1468	5	5	500	500
0xcc6c95e8bc9fe7b9ddccded787276b70728bd91d	3638562	ETH	1469	3	3	500	500
0xdabe2cc197bba7e317389b5e7883b6a7678b233e	3638562	ETH	1470	5	5	1500	1500
0x231c7af730b0accfdf71699af2c1d3a29eee3902	3638562	ETH	1471	3.99	3.99	399	399
0x9d8640679b366dd3426699cce6fba1269b4469f5	3638562	ETH	1472	0.15	0.15	1495	1495
0x16669c161e27521d96cbc9d5af37f24fc70ae8ca	3638562	ETH	1473	5	5	1100	1100
0x52706aa94c13aa7c4568e8e0d367a88aa2cae103	3638562	ETH	1474	9.9	9.9	990	990
0x2c99c91289767615d8d112ba88f48801d03e7d2c	3638562	ETH	1475	21	21	2100	2100
0x4209c9ea64fb4fa437eb950b3839a43c99d96c06	3638562	ETH	1476	200	200	20000	20000
0xdf5b5783dd61fc7bb89a97ae57ad803282035faa	3638562	ETH	1477	21	21	2100	2100
0x24aab2dde37304033335a90400e971cf2817cb5f	3638562	ETH	1478	3	3	520	520
0x89677b3cd641427784f845ec63dc4f25ef119471	3638562	ETH	1479	14	14	1400	1400
0xa139cfa0fe8c15129b17381aed57c202e4ac3c19	3638562	ETH	1480	30	30	3000	3000
0xeefcd01087281d035ece6a3bc369eb3afafc4cec	3638562	ETH	1481	0.5	0.5	100	100
0xff904ab5efa9ee06c7bbd4703181ca57f1a360dc	3638562	ETH	1482	0.9	0.9	90	90
0xd5a3b7fd5a8707ca8489ab4cedfdec97475cc920	3638562	ETH	1483	22	22	4500	4500
0xb2f2b14755e7cc707a7c5d4501ee651465913eb3	3638562	ETH	1484	1	1	650	650
0xffb4c3847c14f88e27042800c18d6e3ec2d2c5df	3638562	ETH	1485	1.5	1.5	150	150
0xaa30d7ddefd067820e9745a6b8f88d57040fac93	3638562	ETH	1486	145	145	14500	14500
0x8bf97c47f4e8e95e3220d75f3438ec7b54f002d7	3638562	ETH	1487	0.4	0.4	75.6336	55
0xf46df8036b5fea40d5cb978af23d2c9c111223cb	3638562	ETH	1488	22	22	2200	2200
0xa81ace214b97d4b9c2072a934d0c4de486757538	3638562	ETH	1489	50	50	20000	20000
0x728d5bfb651287cfe27179ab137851d5c0a888bd	3638562	ETH	1490	10	10	1000	1000
0x7c67f807aaa2f71f235b86c90076d0d533385037	3638562	ETH	1491	30	30	5500	5500
0xc259dc421c258ff2ab74dab1b4d65cbc28f0ecf5	3638562	ETH	1492	2.848964668	2.848964668	284.8964668	284.8964668
0xc483d2877a807c691b97913db50e4d5444533160	3638562	ETH	1493	35	35	8500	8500
0xea12f316d66b3130be9444a6a00b80df312cbba2	3638562	ETH	1494	9	9	900	900
0xc9319e3f0ebb892b3361ba2f557f03fc22dec3a0	3638562	ETH	1495	6	6	600	600
0x56c1c7a4c6a818cddd900a3560ef407ad279dc66	3638562	ETH	1496	63	63	6300	6300
0x76a7914d82fcb90ad82c3a5f1232b6ca5efda27c	3638562	ETH	1497	3	3	500	500
0x5ef6225c79cb01056f7dd72baee9f694242139af	3638563	ETH	1498	0.2	0.2	20	20
0x00888dce0cda8f06ff970c16b5a0d5ad6a10444e	3638563	ETH	1499	12	12	1200	1200
0xb27c1a24204c1e118d75149dd109311e07c073ab	3638563	ETH	1500	88	88	9800	9800
0xe6fe4cbee8d62718fadb696189a83aadcca8b4e3	3638563	ETH	1501	10	10	3500	3500
0xf76475144781e77ecea57d8156574910402587a7	3638563	ETH	1502	150	150	30000	30000
0x77703e9edc68fc55a25ef2626220ec10beb0d9fc	3638563	ETH	1503	10	10	1000	1000
0x30a11bed3d5397450f9acdcc146e06bfcefb0a8f	3638563	ETH	1504	6	6	600	600
0xe4e2111e3f28bf5420d9509c8a83975789026613	3638563	ETH	1505	2	2	200	200
0x3058b95774025681b8cbf5beaf3e21b0334a4a24	3638563	ETH	1506	100	100	25000	25000
0xfcea3eee1538b588fabda2c2f9728f751681e2aa	3638563	ETH	1507	9.76	9.76	976	976
0xde014535b188d1685833b38323906e45b6ffa69d	3638563	ETH	1508	4	4	800	800
0x000f372e3e45ada03456aef3b90c545ff2b7329c	3638563	ETH	1509	0	0	0	0
0x2cf2a1efb97dd5cc2291d2b3dd8f52f4178e104f	3638563	ETH	1510	14.95	14.95	1495	1495
0xa979ed273868d4769362a10256ef60be805e73d0	3638563	ETH	1511	300	300	130000	130000
0x81f6ec87b3e1ea0b057b42fda79e079a0a03a62e	3638563	ETH	1512	10	10	1000	1000
0x859cb799c56ec62b6c9793db7de221cfbe496838	3638563	ETH	1513	300	300	30000	30000
0x78b5d4e0c125afc0f893e2f8afad5fb41ba6092c	3638563	ETH	1514	40.3	40.3	4030	4030
0x1d2876e2062ebf4d3adb093e44f51a55cf87af50	3638563	ETH	1515	1	1	100	100
0x686d95b65f5f1dadadf3a1893eb42776c276a7ae	3638563	ETH	1516	0.19	0.19	1399	1399
0x984a01719fceeedd10c43afca9d4220508e54f1a	3638565	ETH	1517	10.1	10.1	1010	1010
0x7d5e2f114def31ff17bcb330a25f956f3f5458bf	3638565	ETH	1518	2	2	200	200
0xe33f2925dad2207ed6289d63290320127a8c1b1c	3638565	ETH	1519	2.7	2.7	270	270
0x000f372e3e45ada03456aef3b90c545ff2b7329c	3638565	ETH	1520	0	0	0	0
0x3e0249ad4438d538ff8141e610f3212777c90e01	3638565	ETH	1521	0.5	0.5	50	50
0xcc88fc23eee85dc2113148bd502d0f683048c0b5	3638565	ETH	1522	1	1	100	100
0x2f18dd36a581b27f8949d2b0dff1433282ddc3e2	3638565	ETH	1523	12	12	1200	1200
0x2cadafe29d2b53b990742ccb2285e9dd9d6de037	3638565	ETH	1524	3	3	1100	1100
0x285e8a053ff8495f093118fc2e169618a297a251	3638565	ETH	1525	22.5	22.5	2580.48399999	2580.484
0x2d21801173814d7e2a37bb270c1367f99f7c150e	3638565	ETH	1526	10	10	1000	1000
0x3317d73f7678680a1cb26a5badb2a7e0cfc399f7	3638565	ETH	1527	8	8	800	800
0x38425da69b48377405b0dec39464d4f5daa45c9b	3638565	ETH	1528	502	502	100200	100200
0x262e9e0dc413948748e361a9e7109fce57650198	3638565	ETH	1529	20	20	2000	2000
0xba41fdfc2371719fcf781b81f0e5fb353afa131a	3638565	ETH	1530	501	501	54400	54400
0x72e65059428d9a2da614a9161e0122d95405a24c	3638565	ETH	1531	99	99	17900	17900
0xcc5e5ac9e9a35395c117832af501ce1450e7441a	3638565	ETH	1532	3.1	3.1	2510	2510
0x684c0b85a637db1ab45ed5ff47bce5ed07fbf27f	3638565	ETH	1533	5	5	500	500
0x90c5408aaf07e81ef2d18e24394dc377a7f1fca6	3638565	ETH	1534	0.9	0.9	90	90
0xddb0978c4f2200e62f778ac4d5aceba2532e7628	3638565	ETH	1535	4.9958	4.9958	499.58	499.58
0xdc7aa225964267c7e0efb35f4931426209e90312	3638565	ETH	1536	12.61	12.61	1685.74133333	1685.74133333
0x1d6535c3bb0afd37e1c75512eb96d4c81603d404	3638565	ETH	1537	20	20	2000	2000
0x8621041c56d60da7c172e5e42c9a2b19fe3e3ed6	3638565	ETH	1538	1.2	1.2	120	120
0x4150bd4a6832a2ca7236ceaab0cf5b8f7adca70b	3638565	ETH	1539	28	28	2800	2800
0x0c71fd5b40cbb3955466d9840f14a7f6122b128b	3638565	ETH	1540	1.5	1.5	350	350
0xeaf635527683c63735f3384686dc6ed6edaef231	3638565	ETH	1541	0.59967676	0.59967676	59.967676	59.967676
0x38b16b208a94ee3516d2d3977ebddcc027fb70ca	3638566	ETH	1542	3	3	300	300
0xfb37825a5ea94fe3fd0410c7b249cc3818f6c73c	3638567	ETH	1543	15	15	1500	1500
0x7b16f5881a6529d7bf44114232276848fd182ea4	3638567	ETH	1544	6.328281458	6.328281458	1265.4269768	1265.4269768
0xdce5056d9771a41c21982bf7135051fb47c761ab	3638567	ETH	1545	6	6	600	600
0xec480df6a26bb6a3e6f43805fab41088e92cc629	3638567	ETH	1546	0.9958	0.9958	99.58	99.58
0x77b2509f8bbbf9a096e985193a542b51b837f517	3638567	ETH	1547	9.994918	9.994918	999.4918	999.4918
0x8f4765f05def06d5ea0c1b78decae4b79d607eb1	3638567	ETH	1548	5	5	500	500
0x096a428f216dba6c1d6d35a7ed60f404b89b6ac5	3638567	ETH	1549	0.11481873	0.11481873	11.481873	11.481873
0xe6accd697958c089474a48fcf78eeff63a98b0a1	3638567	ETH	1550	14.4	14.4	1440	1440
0x1133dd78a36d4597718b20642ffcd0f144db1a3f	3638567	ETH	1551	10	10	1000	1000
0x4dd468141449c89f9d793c3ba6b68388477d4acc	3638567	ETH	1552	10	10	5800	5800
0xda7807a16a7edad0fad53b1e4b0010fec7e37d24	3638567	ETH	1553	39	39	3900	3900
